,Date,Store,DayOfWeek,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval
562567,2014-05-20,,2.0,7145.0,560.0,1.0,1.0,0,0.0,,,,,,,,,
562580,2014-05-20,,2.0,4625.0,588.0,1.0,1.0,0,0.0,,,,,,,,,
562631,2014-05-20,,2.0,6598.0,1029.0,1.0,1.0,0,0.0,,,,,,,,,
562660,2014-05-20,,,5414.0,566.0,1.0,1.0,0,0.0,,,,,,,,,
562672,2014-05-20,,2.0,4523.0,545.0,1.0,,0,0.0,,,,,,,,,
562783,2014-05-20,,2.0,9835.0,776.0,1.0,1.0,,0.0,,,,,,,,,
562842,2014-05-20,,2.0,7820.0,682.0,1.0,1.0,0,0.0,,,,,,,,,
562853,2014-05-20,,2.0,3988.0,348.0,1.0,1.0,0,0.0,,,,,,,,,
562901,2014-05-20,,2.0,5421.0,550.0,1.0,1.0,0,0.0,,,,,,,,,
563038,2014-05-20,,2.0,6210.0,507.0,1.0,,0,0.0,,,,,,,,,
563051,2014-05-20,,2.0,7609.0,1288.0,1.0,1.0,0,0.0,,,,,,,,,
563094,2014-05-21,,3.0,5891.0,580.0,1.0,1.0,0,0.0,,,,,,,,,
563147,2014-05-21,,3.0,2717.0,310.0,1.0,1.0,0,0.0,,,,,,,,,
563182,2014-05-21,,3.0,10048.0,765.0,1.0,1.0,0,0.0,,,,,,,,,
563229,2014-05-21,,3.0,5892.0,874.0,1.0,1.0,0,,,,,,,,,,
563246,2014-05-21,,,7489.0,570.0,1.0,1.0,0,0.0,,,,,,,,,
563249,2014-05-21,,3.0,4255.0,620.0,1.0,1.0,0,0.0,,,,,,,,,
563293,2014-05-21,,3.0,5241.0,641.0,1.0,1.0,0,0.0,,,,,,,,,
563297,2014-05-21,,3.0,5230.0,557.0,1.0,1.0,0,0.0,,,,,,,,,
563328,2014-05-21,,3.0,6578.0,937.0,1.0,1.0,0,0.0,,,,,,,,,
563394,2014-05-21,,3.0,5388.0,,1.0,1.0,0,0.0,,,,,,,,,
563448,2014-05-21,,3.0,6174.0,544.0,1.0,1.0,0,0.0,,,,,,,,,
563468,2014-05-21,,3.0,7218.0,448.0,1.0,1.0,0,0.0,,,,,,,,,
563479,2014-05-21,,3.0,4575.0,607.0,,1.0,0,0.0,,,,,,,,,
563601,2014-05-21,,3.0,7078.0,965.0,1.0,1.0,0,0.0,,,,,,,,,
563634,2014-05-21,,3.0,9170.0,906.0,1.0,1.0,0,0.0,,,,,,,,,
563699,2014-05-21,,3.0,4262.0,389.0,1.0,1.0,0,0.0,,,,,,,,,
563765,2014-05-21,,3.0,7191.0,646.0,1.0,1.0,0,0.0,,,,,,,,,
563769,2014-05-21,,3.0,4751.0,545.0,1.0,1.0,0,0.0,,,,,,,,,
563774,2014-05-21,,3.0,7446.0,545.0,1.0,1.0,0,0.0,,,,,,,,,
563780,2014-05-21,,3.0,8156.0,,1.0,1.0,0,0.0,,,,,,,,,
563784,2014-05-21,,3.0,4285.0,292.0,1.0,1.0,,0.0,,,,,,,,,
563790,2014-05-21,,3.0,7899.0,1106.0,1.0,1.0,0,0.0,,,,,,,,,
563800,2014-05-21,,3.0,6174.0,469.0,1.0,1.0,0,0.0,,,,,,,,,
563812,2014-05-21,,3.0,4302.0,462.0,1.0,1.0,0,0.0,,,,,,,,,
563864,2014-05-21,,3.0,6840.0,676.0,,1.0,0,,,,,,,,,,
563972,2014-05-21,,3.0,6852.0,560.0,1.0,1.0,0,0.0,,,,,,,,,
563974,2014-05-21,,3.0,4306.0,,1.0,1.0,,0.0,,,,,,,,,
563979,2014-05-21,,3.0,7991.0,1043.0,1.0,1.0,0,0.0,,,,,,,,,
564011,2014-05-21,,3.0,7308.0,575.0,1.0,1.0,0,0.0,,,,,,,,,
564044,2014-05-21,,3.0,7014.0,492.0,1.0,1.0,0,0.0,,,,,,,,,
564113,2014-05-21,,3.0,5907.0,596.0,1.0,1.0,0,0.0,,,,,,,,,
564169,2014-05-21,,3.0,5476.0,491.0,1.0,1.0,0,0.0,,,,,,,,,
564170,2014-05-21,,3.0,4675.0,648.0,1.0,1.0,0,0.0,,,,,,,,,
564211,2014-05-22,,4.0,4920.0,548.0,1.0,1.0,0,0.0,,,,,,,,,
564226,2014-05-22,,4.0,5894.0,462.0,1.0,1.0,0,0.0,,,,,,,,,
564236,2014-05-22,,4.0,5600.0,663.0,1.0,1.0,0,,,,,,,,,,
564265,2014-05-22,,4.0,5181.0,483.0,1.0,1.0,0,0.0,,,,,,,,,
564273,2014-05-22,,4.0,7642.0,732.0,1.0,1.0,0,0.0,,,,,,,,,
564276,2014-05-22,,4.0,6826.0,681.0,1.0,1.0,0,0.0,,,,,,,,,
564280,2014-05-22,,4.0,7122.0,745.0,1.0,1.0,0,0.0,,,,,,,,,
564309,2014-05-22,,4.0,6505.0,895.0,1.0,1.0,0,0.0,,,,,,,,,
564323,2014-05-22,,4.0,3754.0,392.0,1.0,1.0,0,0.0,,,,,,,,,
564347,2014-05-22,,4.0,7410.0,758.0,1.0,1.0,0,0.0,,,,,,,,,
564427,2014-05-22,,4.0,11787.0,1788.0,1.0,1.0,0,0.0,,,,,,,,,
564463,2014-05-22,,4.0,4937.0,545.0,1.0,1.0,0,0.0,,,,,,,,,
564500,2014-05-22,,4.0,,411.0,1.0,1.0,0,0.0,,,,,,,,,
564602,2014-05-22,,4.0,6307.0,473.0,1.0,1.0,0,0.0,,,,,,,,,
564621,2014-05-22,,,,533.0,1.0,1.0,0,0.0,,,,,,,,,
564661,2014-05-22,,4.0,7283.0,1067.0,1.0,1.0,0,0.0,,,,,,,,,
564666,2014-05-22,,4.0,10615.0,831.0,1.0,1.0,0,0.0,,,,,,,,,
564669,2014-05-22,,4.0,9268.0,1155.0,1.0,1.0,0,,,,,,,,,,
564678,2014-05-22,,4.0,4775.0,512.0,1.0,1.0,0,0.0,,,,,,,,,
564683,2014-05-22,,4.0,4327.0,442.0,1.0,1.0,0,0.0,,,,,,,,,
564784,2014-05-22,,4.0,5581.0,765.0,1.0,1.0,0,0.0,,,,,,,,,
564801,2014-05-22,,4.0,7270.0,1021.0,1.0,1.0,0,0.0,,,,,,,,,
564819,2014-05-22,,4.0,9563.0,642.0,1.0,1.0,0,0.0,,,,,,,,,
564913,2014-05-22,,4.0,,1054.0,1.0,1.0,0,0.0,,,,,,,,,
564985,2014-05-22,,4.0,5423.0,489.0,1.0,1.0,0,0.0,,,,,,,,,
565042,2014-05-22,,4.0,10549.0,1306.0,1.0,1.0,0,0.0,,,,,,,,,
565063,2014-05-22,,4.0,7272.0,714.0,1.0,1.0,0,0.0,,,,,,,,,
565076,2014-05-22,,4.0,4122.0,,1.0,1.0,0,0.0,,,,,,,,,
565081,2014-05-22,,4.0,8769.0,766.0,1.0,1.0,0,0.0,,,,,,,,,
565085,2014-05-22,,4.0,5516.0,691.0,1.0,1.0,,0.0,,,,,,,,,
565092,2014-05-22,,4.0,7146.0,779.0,1.0,1.0,0,0.0,,,,,,,,,
565197,2014-05-22,,4.0,5068.0,487.0,1.0,1.0,0,0.0,,,,,,,,,
565235,2014-05-22,,4.0,,528.0,1.0,1.0,0,0.0,,,,,,,,,
565286,2014-05-22,,4.0,6924.0,761.0,1.0,1.0,0,0.0,,,,,,,,,
565342,2014-05-23,,5.0,10407.0,716.0,1.0,,0,0.0,,,,,,,,,
565416,2014-05-23,,5.0,7555.0,611.0,1.0,1.0,0,0.0,,,,,,,,,
565446,2014-05-23,,5.0,6943.0,715.0,1.0,1.0,0,0.0,,,,,,,,,
565447,2014-05-23,,5.0,5800.0,755.0,1.0,1.0,0,0.0,,,,,,,,,
565464,2014-05-23,,5.0,8897.0,1229.0,1.0,1.0,0,0.0,,,,,,,,,
565465,2014-05-23,,5.0,5813.0,423.0,1.0,1.0,0,0.0,,,,,,,,,
565475,2014-05-23,,5.0,7432.0,683.0,1.0,1.0,0,0.0,,,,,,,,,
565487,2014-05-23,,5.0,16687.0,1868.0,1.0,1.0,0,0.0,,,,,,,,,
565496,2014-05-23,,5.0,11277.0,1526.0,1.0,1.0,0,0.0,,,,,,,,,
565529,2014-05-23,,5.0,12070.0,870.0,,1.0,0,,,,,,,,,,
565576,2014-05-23,,5.0,9460.0,934.0,1.0,1.0,0,0.0,,,,,,,,,
565587,2014-05-23,,5.0,5350.0,555.0,1.0,1.0,0,0.0,,,,,,,,,
565638,2014-05-23,,5.0,12084.0,880.0,1.0,1.0,0,0.0,,,,,,,,,
565645,2014-05-23,,5.0,8500.0,631.0,1.0,1.0,0,0.0,,,,,,,,,
565659,2014-05-23,,5.0,9127.0,748.0,1.0,1.0,0,0.0,,,,,,,,,
565741,2014-05-23,,5.0,4393.0,437.0,1.0,1.0,0,0.0,,,,,,,,,
565835,2014-05-23,,5.0,9082.0,710.0,1.0,1.0,0,0.0,,,,,,,,,
565849,2014-05-23,,5.0,6468.0,780.0,1.0,1.0,0,0.0,,,,,,,,,
565918,2014-05-23,,5.0,7287.0,2087.0,1.0,1.0,0,0.0,,,,,,,,,
565925,2014-05-23,,5.0,4656.0,459.0,1.0,1.0,0,0.0,,,,,,,,,
565943,2014-05-23,,5.0,8514.0,781.0,1.0,1.0,0,0.0,,,,,,,,,
565947,2014-05-23,,5.0,6161.0,664.0,1.0,1.0,0,0.0,,,,,,,,,
565975,2014-05-23,,5.0,3162.0,367.0,1.0,1.0,0,0.0,,,,,,,,,
566053,2014-05-23,,5.0,6259.0,769.0,1.0,1.0,0,0.0,,,,,,,,,
566075,2014-05-23,,5.0,6090.0,846.0,1.0,1.0,0,0.0,,,,,,,,,
566142,2014-05-23,,5.0,5330.0,598.0,1.0,1.0,0,0.0,,,,,,,,,
566185,2014-05-23,,5.0,9370.0,735.0,1.0,1.0,0,0.0,,,,,,,,,
566229,2014-05-23,,5.0,4827.0,604.0,1.0,1.0,0,0.0,,,,,,,,,
566264,2014-05-23,,5.0,4947.0,543.0,1.0,1.0,0,0.0,,,,,,,,,
566290,2014-05-23,,5.0,7765.0,844.0,1.0,1.0,0,0.0,,,,,,,,,
566303,2014-05-23,,5.0,6145.0,854.0,1.0,1.0,0,0.0,,,,,,,,,
566332,2014-05-23,,5.0,12583.0,1115.0,1.0,1.0,0,0.0,,,,,,,,,
566345,2014-05-23,,5.0,4460.0,692.0,1.0,1.0,0,0.0,,,,,,,,,
566361,2014-05-23,,5.0,8706.0,821.0,1.0,1.0,0,0.0,,,,,,,,,
566363,2014-05-23,,5.0,5906.0,509.0,1.0,1.0,0,0.0,,,,,,,,,
566453,2014-05-24,,6.0,6795.0,576.0,1.0,0.0,0,0.0,,,,,,,,,
566545,2014-05-24,,6.0,,624.0,1.0,,0,0.0,,,,,,,,,
566582,2014-05-24,,6.0,6511.0,755.0,1.0,0.0,0,0.0,,,,,,,,,
566591,2014-05-24,,6.0,6965.0,625.0,1.0,0.0,0,0.0,,,,,,,,,
566652,2014-05-24,,6.0,3811.0,536.0,1.0,0.0,0,0.0,,,,,,,,,
566729,2014-05-24,,6.0,7608.0,661.0,1.0,,0,0.0,,,,,,,,,
566810,2014-05-24,,6.0,5533.0,503.0,1.0,0.0,0,0.0,,,,,,,,,
566844,2014-05-24,,6.0,3678.0,362.0,,0.0,,0.0,,,,,,,,,
566845,2014-05-24,,6.0,8962.0,884.0,1.0,0.0,0,0.0,,,,,,,,,
566923,2014-05-24,,6.0,2509.0,326.0,1.0,0.0,0,0.0,,,,,,,,,
566947,2014-05-24,,6.0,6290.0,552.0,1.0,0.0,0,0.0,,,,,,,,,
566950,2014-05-24,,6.0,7322.0,625.0,1.0,0.0,0,0.0,,,,,,,,,
566989,2014-05-24,,6.0,7456.0,678.0,,0.0,0,0.0,,,,,,,,,
567077,2014-05-24,,6.0,7589.0,822.0,1.0,0.0,0,0.0,,,,,,,,,
567146,2014-05-24,,6.0,8286.0,,1.0,0.0,0,0.0,,,,,,,,,
567149,2014-05-24,,6.0,5708.0,478.0,1.0,0.0,0,0.0,,,,,,,,,
567178,2014-05-24,,6.0,7026.0,763.0,1.0,0.0,0,0.0,,,,,,,,,
567191,2014-05-24,,6.0,5573.0,899.0,1.0,0.0,0,0.0,,,,,,,,,
567215,2014-05-24,,6.0,5192.0,517.0,1.0,0.0,0,0.0,,,,,,,,,
567269,2014-05-24,,6.0,6480.0,599.0,1.0,0.0,0,0.0,,,,,,,,,
567336,2014-05-24,,6.0,2317.0,279.0,1.0,0.0,0,0.0,,,,,,,,,
567408,2014-05-24,,6.0,2396.0,304.0,1.0,0.0,0,0.0,,,,,,,,,
567437,2014-05-24,,6.0,9326.0,1239.0,1.0,0.0,0,0.0,,,,,,,,,
567449,2014-05-24,,6.0,5795.0,,1.0,0.0,0,0.0,,,,,,,,,
567573,2014-05-25,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
567689,2014-05-25,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
567738,2014-05-25,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
567773,2014-05-25,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
567795,2014-05-25,,7.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,
567820,2014-05-25,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
567827,2014-05-25,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
567845,2014-05-25,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
567860,2014-05-25,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
567868,2014-05-25,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
567880,2014-05-25,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
567882,2014-05-25,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
567925,2014-05-25,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
567938,2014-05-25,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
567986,2014-05-25,,,,0.0,0.0,0.0,0,0.0,,,,,,,,,
568052,2014-05-25,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
568066,2014-05-25,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
568098,2014-05-25,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
568116,2014-05-25,,7.0,0.0,0.0,,0.0,0,0.0,,,,,,,,,
568117,2014-05-25,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
568167,2014-05-25,,7.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,
568230,2014-05-25,,7.0,0.0,,,0.0,0,0.0,,,,,,,,,
568236,2014-05-25,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
568249,2014-05-25,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
568259,2014-05-25,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
568272,2014-05-25,,7.0,,0.0,0.0,0.0,0,0.0,,,,,,,,,
568285,2014-05-25,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
568331,2014-05-25,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
568422,2014-05-25,,7.0,,0.0,0.0,0.0,0,0.0,,,,,,,,,
568456,2014-05-25,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
568462,2014-05-25,,7.0,18574.0,3322.0,1.0,0.0,0,0.0,,,,,,,,,
568500,2014-05-25,,7.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,
568544,2014-05-25,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
568578,2014-05-25,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
568606,2014-05-25,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
568635,2014-05-25,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
568636,2014-05-25,,7.0,,0.0,0.0,0.0,0,0.0,,,,,,,,,
568641,2014-05-25,,7.0,0.0,0.0,0.0,0.0,0,0.0,,,,,,,,,
568764,2014-05-26,,1.0,11910.0,1857.0,1.0,0.0,0,0.0,,,,,,,,,
568775,2014-05-26,,1.0,4438.0,551.0,1.0,0.0,0,0.0,,,,,,,,,
568826,2014-05-26,,1.0,5829.0,550.0,1.0,0.0,0,0.0,,,,,,,,,
568834,2014-05-26,,1.0,8794.0,,1.0,0.0,0,0.0,,,,,,,,,
568859,2014-05-26,,1.0,9273.0,1516.0,1.0,0.0,0,0.0,,,,,,,,,
568875,2014-05-26,,,3985.0,378.0,1.0,0.0,0,0.0,,,,,,,,,
568912,2014-05-26,,1.0,3901.0,390.0,1.0,0.0,0,0.0,,,,,,,,,
568915,2014-05-26,,1.0,3277.0,353.0,1.0,0.0,0,0.0,,,,,,,,,
568935,2014-05-26,,1.0,,592.0,1.0,0.0,0,0.0,,,,,,,,,
568983,2014-05-26,,1.0,5485.0,703.0,1.0,0.0,0,0.0,,,,,,,,,
568992,2014-05-26,,1.0,6288.0,590.0,1.0,0.0,0,0.0,,,,,,,,,
569025,2014-05-26,,1.0,7172.0,1166.0,1.0,0.0,0,0.0,,,,,,,,,
569029,2014-05-26,,1.0,4871.0,680.0,1.0,0.0,0,0.0,,,,,,,,,
569034,2014-05-26,,1.0,4236.0,442.0,1.0,0.0,0,,,,,,,,,,
569042,2014-05-26,,1.0,9164.0,973.0,1.0,0.0,0,0.0,,,,,,,,,
569069,2014-05-26,,1.0,4715.0,464.0,1.0,0.0,0,0.0,,,,,,,,,
569078,2014-05-26,,1.0,3732.0,314.0,1.0,0.0,0,,,,,,,,,,
569106,2014-05-26,,1.0,5573.0,641.0,1.0,0.0,0,0.0,,,,,,,,,
569137,2014-05-26,,1.0,9394.0,1203.0,1.0,0.0,0,0.0,,,,,,,,,
569172,2014-05-26,,1.0,4987.0,652.0,1.0,0.0,0,0.0,,,,,,,,,
569194,2014-05-26,,1.0,6278.0,809.0,1.0,0.0,0,0.0,,,,,,,,,
569205,2014-05-26,,1.0,3277.0,520.0,1.0,0.0,0,0.0,,,,,,,,,
569239,2014-05-26,,1.0,4072.0,502.0,1.0,0.0,0,0.0,,,,,,,,,
569248,2014-05-26,,1.0,7288.0,939.0,1.0,0.0,0,0.0,,,,,,,,,
569292,2014-05-26,,1.0,4754.0,588.0,1.0,0.0,0,0.0,,,,,,,,,
569342,2014-05-26,,1.0,7141.0,748.0,1.0,0.0,0,0.0,,,,,,,,,
569344,2014-05-26,,1.0,5519.0,605.0,1.0,0.0,0,0.0,,,,,,,,,
569350,2014-05-26,,1.0,2757.0,469.0,1.0,0.0,0,0.0,,,,,,,,,
569384,2014-05-26,,1.0,6886.0,662.0,1.0,0.0,0,0.0,,,,,,,,,
569427,2014-05-26,,1.0,7324.0,556.0,1.0,0.0,0,0.0,,,,,,,,,
569513,2014-05-26,,1.0,3467.0,438.0,1.0,0.0,0,0.0,,,,,,,,,
569531,2014-05-26,,1.0,5730.0,779.0,1.0,0.0,0,0.0,,,,,,,,,
569585,2014-05-26,,1.0,6558.0,580.0,1.0,0.0,0,0.0,,,,,,,,,
569599,2014-05-26,,1.0,5870.0,483.0,1.0,0.0,0,0.0,,,,,,,,,
569614,2014-05-26,,1.0,5657.0,550.0,1.0,0.0,0,0.0,,,,,,,,,
569646,2014-05-26,,1.0,3281.0,475.0,1.0,0.0,0,0.0,,,,,,,,,
569649,2014-05-26,,1.0,8083.0,552.0,1.0,0.0,0,0.0,,,,,,,,,
569655,2014-05-26,,,4609.0,659.0,1.0,0.0,0,0.0,,,,,,,,,
569818,2014-05-27,,2.0,8010.0,957.0,1.0,0.0,0,0.0,,,,,,,,,
569860,2014-05-27,,2.0,7930.0,894.0,1.0,0.0,0,0.0,,,,,,,,,
569890,2014-05-27,,2.0,5390.0,539.0,1.0,0.0,0,0.0,,,,,,,,,
569935,2014-05-27,,2.0,2882.0,341.0,1.0,0.0,0,0.0,,,,,,,,,
569938,2014-05-27,,2.0,6834.0,573.0,1.0,0.0,0,0.0,,,,,,,,,
569956,2014-05-27,,2.0,8758.0,749.0,1.0,0.0,0,0.0,,,,,,,,,
569971,2014-05-27,,2.0,5201.0,548.0,1.0,0.0,0,0.0,,,,,,,,,
570017,2014-05-27,,2.0,4103.0,705.0,1.0,0.0,0,0.0,,,,,,,,,
570048,2014-05-27,,2.0,5208.0,542.0,1.0,0.0,0,0.0,,,,,,,,,
570054,2014-05-27,,2.0,4464.0,505.0,1.0,0.0,0,0.0,,,,,,,,,
570125,2014-05-27,,2.0,4779.0,669.0,1.0,0.0,0,0.0,,,,,,,,,
570128,2014-05-27,,2.0,4498.0,560.0,1.0,0.0,0,0.0,,,,,,,,,
570203,2014-05-27,,2.0,6885.0,526.0,1.0,,0,0.0,,,,,,,,,
570247,2014-05-27,,2.0,4857.0,424.0,1.0,0.0,0,0.0,,,,,,,,,
570256,2014-05-27,,2.0,3396.0,586.0,1.0,0.0,0,0.0,,,,,,,,,
570276,2014-05-27,,2.0,6231.0,571.0,1.0,0.0,,0.0,,,,,,,,,
570285,2014-05-27,,2.0,5107.0,722.0,1.0,0.0,0,0.0,,,,,,,,,
570315,2014-05-27,,2.0,2703.0,292.0,1.0,0.0,0,0.0,,,,,,,,,
570364,2014-05-27,,2.0,7300.0,810.0,1.0,0.0,0,0.0,,,,,,,,,
570385,2014-05-27,,2.0,3825.0,399.0,1.0,0.0,0,0.0,,,,,,,,,
570398,2014-05-27,,2.0,8062.0,990.0,1.0,0.0,0,0.0,,,,,,,,,
570436,2014-05-27,,2.0,8484.0,895.0,1.0,0.0,0,0.0,,,,,,,,,
570472,2014-05-27,,2.0,5546.0,723.0,1.0,0.0,0,0.0,,,,,,,,,
570487,2014-05-27,,2.0,4645.0,489.0,1.0,0.0,0,0.0,,,,,,,,,
570502,2014-05-27,,2.0,3094.0,435.0,1.0,0.0,0,0.0,,,,,,,,,
570538,2014-05-27,,2.0,3525.0,345.0,1.0,0.0,0,0.0,,,,,,,,,
570556,2014-05-27,,2.0,4372.0,696.0,1.0,0.0,0,0.0,,,,,,,,,
570567,2014-05-27,,2.0,7819.0,996.0,1.0,0.0,0,0.0,,,,,,,,,
570574,2014-05-27,,2.0,4000.0,378.0,1.0,,0,0.0,,,,,,,,,
570577,2014-05-27,,2.0,4255.0,564.0,1.0,0.0,0,,,,,,,,,,
570588,2014-05-27,,2.0,7382.0,655.0,1.0,0.0,0,0.0,,,,,,,,,
570628,2014-05-27,,2.0,5186.0,464.0,1.0,0.0,,0.0,,,,,,,,,
570681,2014-05-27,,2.0,8143.0,1303.0,1.0,0.0,0,,,,,,,,,,
570702,2014-05-27,,2.0,5180.0,444.0,1.0,0.0,0,0.0,,,,,,,,,
570720,2014-05-27,,2.0,5141.0,466.0,1.0,0.0,0,0.0,,,,,,,,,
570735,2014-05-27,,2.0,6122.0,,1.0,0.0,0,0.0,,,,,,,,,
570786,2014-05-27,,2.0,3099.0,398.0,1.0,0.0,0,0.0,,,,,,,,,
570865,2014-05-27,,2.0,4051.0,360.0,1.0,0.0,0,0.0,,,,,,,,,
570909,2014-05-28,,3.0,11529.0,1259.0,1.0,0.0,0,0.0,,,,,,,,,
570936,2014-05-28,,,16837.0,2293.0,1.0,0.0,0,0.0,,,,,,,,,
570947,2014-05-28,,3.0,9947.0,829.0,1.0,0.0,0,0.0,,,,,,,,,
570949,2014-05-28,,3.0,10185.0,809.0,1.0,0.0,0,0.0,,,,,,,,,
570991,2014-05-28,,3.0,5713.0,725.0,1.0,0.0,0,0.0,,,,,,,,,
571010,2014-05-28,,3.0,7378.0,936.0,1.0,0.0,0,0.0,,,,,,,,,
571015,2014-05-28,,3.0,7183.0,780.0,1.0,0.0,0,0.0,,,,,,,,,
571022,2014-05-28,,3.0,5035.0,577.0,1.0,0.0,0,0.0,,,,,,,,,
571055,2014-05-28,,3.0,5127.0,630.0,1.0,,0,0.0,,,,,,,,,
571078,2014-05-28,,3.0,7012.0,581.0,1.0,0.0,0,0.0,,,,,,,,,
571089,2014-05-28,,3.0,,1427.0,1.0,0.0,0,0.0,,,,,,,,,
571098,2014-05-28,,3.0,5297.0,678.0,1.0,0.0,0,0.0,,,,,,,,,
571159,2014-05-28,,,9572.0,819.0,1.0,,0,0.0,,,,,,,,,
571208,2014-05-28,,3.0,4654.0,533.0,1.0,0.0,0,0.0,,,,,,,,,
571212,2014-05-28,,3.0,11845.0,952.0,1.0,0.0,0,0.0,,,,,,,,,
571215,2014-05-28,,3.0,7321.0,689.0,1.0,0.0,0,0.0,,,,,,,,,
571221,2014-05-28,,3.0,4436.0,576.0,1.0,0.0,0,0.0,,,,,,,,,
571251,2014-05-28,,,4172.0,533.0,1.0,0.0,0,0.0,,,,,,,,,
571255,2014-05-28,,3.0,8386.0,1177.0,1.0,0.0,0,0.0,,,,,,,,,
571319,2014-05-28,,3.0,6099.0,512.0,1.0,0.0,0,0.0,,,,,,,,,
571367,2014-05-28,,3.0,10678.0,1347.0,1.0,0.0,0,0.0,,,,,,,,,
571455,2014-05-28,,3.0,8754.0,887.0,1.0,0.0,0,0.0,,,,,,,,,
571475,2014-05-28,,3.0,9124.0,1123.0,1.0,0.0,0,0.0,,,,,,,,,
571542,2014-05-28,,3.0,8522.0,1238.0,1.0,0.0,0,0.0,,,,,,,,,
571554,2014-05-28,,3.0,6480.0,826.0,1.0,0.0,0,0.0,,,,,,,,,
571585,2014-05-28,,3.0,7154.0,702.0,1.0,0.0,0,0.0,,,,,,,,,
571661,2014-05-28,,3.0,6506.0,714.0,1.0,0.0,0,0.0,,,,,,,,,
571705,2014-05-28,,3.0,4183.0,510.0,1.0,0.0,0,0.0,,,,,,,,,
571706,2014-05-28,,3.0,7517.0,912.0,1.0,0.0,0,0.0,,,,,,,,,
571752,2014-05-28,,,5207.0,523.0,1.0,0.0,0,0.0,,,,,,,,,
571808,2014-05-28,,3.0,6452.0,594.0,1.0,0.0,0,0.0,,,,,,,,,
571851,2014-05-28,,3.0,2894.0,354.0,1.0,0.0,0,0.0,,,,,,,,,
571870,2014-05-28,,3.0,11234.0,1331.0,1.0,0.0,0,0.0,,,,,,,,,
571889,2014-05-28,,3.0,12976.0,3550.0,1.0,0.0,0,0.0,,,,,,,,,
571892,2014-05-28,,3.0,16104.0,1997.0,1.0,0.0,0,0.0,,,,,,,,,
571894,2014-05-28,,3.0,7242.0,,1.0,0.0,0,0.0,,,,,,,,,
571982,2014-05-28,,3.0,8595.0,732.0,1.0,0.0,0,0.0,,,,,,,,,
571984,2014-05-28,,3.0,7319.0,575.0,1.0,0.0,0,0.0,,,,,,,,,
571994,2014-05-29,,4.0,0.0,0.0,0.0,0.0,a,0.0,,,,,,,,,
572042,2014-05-29,,4.0,0.0,0.0,0.0,0.0,a,0.0,,,,,,,,,
572202,2014-05-29,,4.0,,0.0,0.0,0.0,a,0.0,,,,,,,,,
572217,2014-05-29,,,0.0,0.0,0.0,0.0,a,0.0,,,,,,,,,
572337,2014-05-29,,4.0,0.0,0.0,0.0,0.0,a,0.0,,,,,,,,,
572344,2014-05-29,,4.0,0.0,0.0,0.0,0.0,a,0.0,,,,,,,,,
572372,2014-05-29,,4.0,0.0,0.0,0.0,,a,0.0,,,,,,,,,
572377,2014-05-29,,4.0,0.0,0.0,0.0,0.0,a,0.0,,,,,,,,,
572399,2014-05-29,,4.0,0.0,0.0,0.0,0.0,a,0.0,,,,,,,,,
572431,2014-05-29,,4.0,0.0,0.0,0.0,0.0,a,0.0,,,,,,,,,
